,Info,Race,Income,Age,Sex,Marital,Politics,Urban,Collgrad,Office_H,Office_B,Office_A,Discrimination,Affect_W,Affect_H,Affect_B,Affect_A,Work_W,Work_B,Work_H,Work_A,Ident_W,Ident_B,Ident_H,Ident_A,Ident_USA
4469,-1,1,6,65,2,1,3,1,3,2,3,3,5,3,-1,-1,-1,5,-1,-1,-1,5,-1,-1,-1,5
4470,-1,1,14,71,1,1,2,3,3,3,3,3,5,2,-1,-1,-1,3,-1,-1,-1,3,-1,-1,-1,2
4471,-1,2,1,54,2,6,1,4,3,5,1,5,1,-1,-1,1,-1,-1,1,-1,-1,-1,1,-1,-1,1
4472,-1,1,18,50,1,1,5,4,3,5,5,5,5,3,-1,-1,-1,3,-1,-1,-1,4,-1,-1,-1,1
4473,-1,1,22,74,1,1,2,1,2,5,4,5,5,2,-1,-1,-1,4,-1,-1,-1,3,-1,-1,-1,3
4474,-1,1,4,53,2,4,3,1,3,3,3,3,5,2,-1,-1,-1,3,-1,-1,-1,3,-1,-1,-1,3
4475,-1,1,21,29,1,1,1,4,4,2,2,3,5,2,-1,-1,-1,5,-1,-1,-1,3,-1,-1,-1,2
4476,-1,1,20,72,1,6,1,4,5,3,3,3,4,2,-1,-1,-1,1,-1,-1,-1,4,-1,-1,-1,4
4477,-1,1,15,-9,1,4,2,1,2,4,4,4,-9,2,-1,-1,-1,4,-1,-1,-1,5,-1,-1,-1,3
4478,-1,4,21,48,2,1,3,4,3,3,3,3,3,-1,-1,-1,2,-1,-1,-1,3,-1,-1,-1,4,3
4479,-1,3,10,69,2,1,3,2,3,3,3,5,5,3,3,-1,-1,-1,-1,3,-1,-1,-1,5,-1,2
4480,-5,1,3,36,2,5,3,1,1,3,3,3,3,3,-1,-1,-1,3,-1,-1,-1,5,-1,-1,-1,5
4481,-1,1,-9,-9,2,1,2,3,5,-9,-9,-9,4,-1,-1,-1,-1,-9,-1,-1,-1,-9,-1,-1,-1,1
4482,-1,4,17,26,1,6,1,4,5,3,3,3,4,-1,-1,-1,1,-1,-1,-1,3,-1,-1,-1,3,2
4483,-1,5,13,23,2,6,3,4,4,2,2,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5
4484,-1,1,6,60,1,1,2,3,2,5,5,5,5,2,-1,-1,-1,5,-1,-1,-1,5,-1,-1,-1,1
4485,-1,1,16,54,1,1,2,1,3,4,4,5,5,-1,-1,-1,-1,5,-1,-1,-1,-9,-1,-1,-1,-9
4486,-1,1,12,27,1,6,1,4,5,1,1,1,5,4,-1,-1,-1,5,-1,-1,-1,5,-1,-1,-1,3
4487,-1,1,14,45,1,1,3,2,3,4,4,4,4,3,-1,-1,-1,3,-1,-1,-1,4,-1,-1,-1,3
4488,-1,1,17,69,1,1,1,4,4,2,2,3,4,4,-1,-1,-1,3,-1,-1,-1,5,-1,-1,-1,5
4489,-1,1,6,30,1,6,3,2,4,2,2,2,4,1,-1,-1,-1,4,-1,-1,-1,5,-1,-1,-1,5
4490,-1,1,-9,80,2,1,1,3,3,5,5,5,4,1,-1,-1,-1,4,-1,-1,-1,4,-1,-1,-1,1
4491,-1,1,21,65,1,1,2,3,4,5,5,5,5,4,-1,-1,-1,5,-1,-1,-1,4,-1,-1,-1,1
4492,-1,1,-9,76,2,4,3,3,3,2,1,1,3,1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1
4493,-1,4,1,39,2,1,1,3,4,3,2,2,4,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,5,3
4494,-1,1,20,60,2,1,2,4,3,4,4,4,5,2,-1,-1,-1,4,-1,-1,-1,1,-1,-1,-1,1
4495,-5,3,-5,40,1,6,5,3,2,2,3,5,5,-1,4,-1,-1,-1,-1,5,-1,-1,-1,2,-1,2
4496,-1,3,1,37,2,5,3,4,2,2,1,3,5,-1,4,4,-1,-1,-4,2,-1,-1,-1,4,-1,3
4497,-1,1,17,42,2,1,3,2,4,4,4,4,5,3,-1,-1,-1,5,-1,-1,-1,5,-1,-1,-1,5
4498,-1,1,16,63,1,1,1,3,4,1,1,1,5,3,-1,-1,-1,1,-1,-1,-1,4,-1,-1,-1,2
4499,-1,1,1,54,2,4,2,1,3,3,3,3,2,1,-1,-1,-1,1,-1,-1,-1,2,-1,-1,-1,1
4500,-1,2,1,25,2,6,1,4,3,1,1,1,5,-1,-1,1,-1,-1,1,-1,-1,-1,1,-1,-1,1
4501,-1,2,16,29,2,6,1,4,3,3,2,2,3,-1,-1,1,-1,-1,2,-1,-1,-1,1,-1,-1,1
4502,-1,1,20,25,1,6,5,2,4,1,1,1,5,4,-1,-1,-1,5,-1,-1,-1,5,-1,-1,-1,5
4503,-1,1,14,73,2,4,1,2,4,2,2,2,5,1,-1,-1,-1,4,-1,-1,-1,2,-1,-1,-1,2
4504,-1,3,5,22,2,1,3,4,2,3,3,3,2,2,1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,3
4505,-1,1,-9,80,1,1,2,3,4,3,3,3,5,4,-1,-1,-1,1,-1,-1,-1,5,-1,-1,-1,1
4506,-1,1,18,36,1,1,1,3,4,1,1,1,5,2,-1,-1,-1,5,-1,-1,-1,3,-1,-1,-1,3
4507,-1,1,22,39,2,1,1,3,5,1,1,1,4,1,-1,-1,-1,3,-1,-1,-1,3,-1,-1,-1,3
4508,-1,1,15,35,1,1,1,2,5,1,1,1,5,1,-1,-1,-1,4,-1,-1,-1,5,-1,-1,-1,5
4509,-1,1,19,25,1,6,1,4,5,3,3,3,5,2,-1,-1,-1,5,-1,-1,-1,4,-1,-1,-1,4
4510,-1,1,1,29,2,6,1,4,4,4,3,3,4,2,-1,-1,-1,3,-1,-1,-1,4,-1,-1,-1,2
4511,-1,1,1,48,2,6,2,2,3,3,3,3,3,2,-1,-1,-1,3,-1,-1,-1,3,-1,-1,-1,1
4512,-1,5,17,64,2,1,3,3,5,3,2,3,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2
4513,-1,1,18,80,1,3,2,4,4,5,5,5,5,2,-1,-1,-1,4,-1,-1,-1,3,-1,-1,-1,1
4514,-1,1,5,80,2,3,2,-6,2,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
4515,-1,1,15,65,2,3,1,3,4,2,2,2,5,1,-1,-1,-1,3,-1,-1,-1,4,-1,-1,-1,2
4516,-1,6,10,56,2,1,3,1,1,3,3,3,4,2,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,4
4517,-1,1,18,39,2,6,2,3,5,2,2,5,5,2,-1,-1,-1,3,-1,-1,-1,5,-1,-1,-1,1
4518,-5,3,-9,58,2,1,1,-6,3,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
4519,-1,1,15,56,2,1,2,2,3,3,3,3,4,1,-1,-1,-1,1,-1,-1,-1,2,-1,-1,-1,1
4520,-1,1,-9,65,1,4,3,2,3,3,3,3,5,2,-1,-1,-1,5,-1,-1,-1,2,-1,-1,-1,2
4521,-1,1,22,80,2,3,1,4,3,2,2,2,4,2,-1,-1,-1,1,-1,-1,-1,2,-1,-1,-1,2
4522,-1,1,13,48,2,1,2,4,2,5,5,5,5,3,-1,-1,-1,5,-1,-1,-1,5,-1,-1,-1,5
4523,-1,1,2,65,2,4,3,2,4,3,3,3,4,3,-1,-1,-1,3,-1,-1,-1,3,-1,-1,-1,2
4524,-1,1,20,30,2,1,2,2,4,3,3,3,3,2,-1,-1,-1,3,-1,-1,-1,4,-1,-1,-1,3
4525,-1,1,17,80,2,1,1,-7,3,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
4526,-1,6,22,39,1,1,2,1,4,3,3,3,4,2,-1,-1,-1,5,-1,-1,-1,5,-1,-1,-1,2
4527,-1,2,1,22,1,6,1,2,1,3,1,2,1,-1,-1,1,-1,-1,1,-1,-1,-1,1,-1,-1,1
4528,-1,4,5,69,1,3,3,4,1,3,3,3,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3
4529,-1,1,11,46,1,1,3,1,4,3,5,5,4,2,-1,-1,-1,2,-1,-1,-1,3,-1,-1,-1,2
4530,-1,4,22,37,2,1,3,3,5,3,3,3,-5,-1,-1,-1,2,-1,-1,-1,1,-1,-1,-1,2,2
4531,-1,1,18,-9,2,1,3,3,4,2,2,2,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
4532,-1,1,15,31,1,1,1,4,5,1,1,1,5,2,-1,-1,-1,1,-1,-1,-1,3,-1,-1,-1,3
4533,-1,1,-9,65,2,1,2,1,3,4,4,4,4,2,-1,-1,-1,3,-1,-1,-1,3,-1,-1,-1,2
4534,-1,1,21,67,1,1,3,4,4,3,3,3,4,4,-1,-1,-1,5,-1,-1,-1,1,-1,-1,-1,1
4535,-1,1,8,80,1,1,1,3,5,3,3,3,3,2,-1,-1,-1,1,-1,-1,-1,5,-1,-1,-1,3
4536,-1,1,18,57,2,1,2,1,3,4,3,4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
4537,-1,1,19,56,1,1,1,3,5,1,1,1,4,2,-1,-1,-1,2,-1,-1,-1,4,-1,-1,-1,3
4538,-1,1,18,31,2,6,5,4,4,2,2,2,4,2,-1,-1,-1,5,-1,-1,-1,5,-1,-1,-1,3
4539,-1,1,22,44,1,1,3,1,5,3,3,3,5,3,-1,-1,-1,4,-1,-1,-1,5,-1,-1,-1,3
4540,-1,5,15,33,1,1,1,4,4,2,2,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5
4541,-1,1,6,73,2,1,3,-6,1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
4542,-1,1,22,70,2,1,1,4,4,2,2,3,4,2,-1,-1,-1,5,-1,-1,-1,4,-1,-1,-1,2
4543,-1,1,13,39,2,1,2,4,2,2,2,2,4,2,-1,-1,-1,2,-1,-1,-1,5,-1,-1,-1,5
4544,-1,3,11,62,2,6,1,2,3,2,2,2,4,-1,4,-1,-1,-1,-1,2,-1,-1,-1,1,-1,1
4545,-1,1,15,45,2,1,2,1,1,5,5,5,5,2,-1,-1,-1,5,-1,-1,-1,5,-1,-1,-1,2
4546,-1,1,17,18,1,6,3,3,2,3,2,3,4,2,-1,-1,-1,2,-1,-1,-1,3,-1,-1,-1,2
4547,-1,1,2,22,2,6,1,2,3,1,1,1,5,3,-1,-1,-1,1,-1,-1,-1,5,-1,-1,-1,5
4548,-1,1,10,29,1,6,3,-6,4,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
4549,-1,1,22,24,2,6,2,2,3,5,5,5,2,2,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1
4550,-1,-9,-9,56,-9,1,3,-6,5,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
4551,-1,1,1,33,2,4,2,2,3,4,5,5,5,1,-1,-1,-1,2,-1,-1,-1,4,-1,-1,-1,1
4552,-5,1,-5,55,2,4,1,1,5,2,2,2,4,2,-1,-1,-1,5,-1,-1,-1,4,-1,-1,-1,3
4553,-1,1,9,34,1,1,2,2,4,3,4,4,5,1,-1,-1,-1,5,-1,-1,-1,5,-1,-1,-1,1
4554,-1,1,15,70,2,1,1,2,3,3,3,3,5,3,-1,-1,-1,3,-1,-1,-1,4,-1,-1,-1,3
4555,-1,1,20,60,2,1,2,3,4,2,2,2,5,2,-1,-1,-1,3,-1,-1,-1,2,-1,-1,-1,1
4556,-1,1,20,35,1,1,3,1,4,3,3,3,5,2,-1,-1,-1,5,-1,-1,-1,5,-1,-1,-1,1
4557,-1,2,4,41,1,1,1,4,3,4,1,1,2,-1,-1,1,-1,-1,1,-1,-1,-1,1,-1,-1,1
4558,-1,1,16,48,1,1,2,3,4,5,5,5,5,4,-1,-1,-1,5,-1,-1,-1,5,-1,-1,-1,3
4559,-1,1,16,51,1,1,2,2,3,4,3,3,4,2,-1,-1,-1,3,-1,-1,-1,5,-1,-1,-1,1
4560,-1,1,2,53,2,4,2,1,4,5,5,5,4,2,-1,-1,-1,4,-1,-1,-1,5,-1,-1,-1,1
4561,-1,1,17,80,1,1,2,3,5,4,4,4,5,2,-1,-1,-1,4,-1,-1,-1,5,-1,-1,-1,1
4562,-1,1,15,34,2,6,2,1,3,4,4,4,4,1,-1,-1,-1,3,-1,-1,-1,2,-1,-1,-1,2
4563,-1,5,9,65,1,1,2,2,3,3,3,3,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5
4564,-1,1,22,65,1,1,2,-7,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
4565,-1,1,10,58,2,4,1,3,4,2,2,2,4,1,-1,-1,-1,1,-1,-1,-1,3,-1,-1,-1,2
4566,-1,1,11,75,2,1,3,2,3,5,5,5,3,1,-1,-1,-1,1,-1,-1,-1,2,-1,-1,-1,1
4567,-1,1,19,42,2,4,3,2,3,5,4,5,2,2,-1,-1,-1,5,-1,-1,-1,5,-1,-1,-1,1
4568,-1,1,19,34,1,1,2,3,5,4,3,4,5,2,-1,-1,-1,3,-1,-1,-1,4,-1,-1,-1,3
4569,-1,5,1,50,1,4,1,1,3,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
4570,-1,1,22,40,1,1,3,3,5,3,3,3,5,2,-1,-1,-1,5,-1,-1,-1,4,-1,-1,-1,2
4571,-1,1,10,71,1,1,3,2,1,4,2,2,4,2,-1,-1,-1,5,-1,-1,-1,5,-1,-1,-1,4
4572,-1,1,13,53,1,1,3,3,4,4,4,4,5,2,-1,-1,-1,5,-1,-1,-1,5,-1,-1,-1,5
4573,-1,1,8,62,1,3,2,-6,2,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
4574,-1,6,19,43,1,1,1,3,3,2,2,2,4,2,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,3
4575,-1,2,8,64,2,6,1,2,4,3,2,3,3,-1,-1,2,-1,-1,1,-1,-1,-1,1,-1,-1,1
4576,-1,3,2,47,2,1,1,2,3,1,1,1,4,2,1,-1,-1,-1,-1,2,-1,-1,-1,3,-1,1
4577,-1,1,18,58,1,1,2,2,3,3,3,3,3,2,-1,-1,-1,1,-1,-1,-1,5,-1,-1,-1,1
4578,-1,1,15,52,2,4,2,2,2,5,5,5,5,2,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1
4579,-1,1,5,61,2,5,2,1,1,3,3,4,3,3,-1,-1,-1,3,-1,-1,-1,3,-1,-1,-1,1
4580,-1,1,-9,80,1,1,3,2,3,2,1,1,3,2,-1,-1,-1,1,-1,-1,-1,5,-1,-1,-1,3
4581,-1,1,8,63,2,1,2,2,3,5,5,5,4,3,-1,-1,-1,2,-1,-1,-1,3,-1,-1,-1,2
4582,-1,1,4,64,2,1,1,-6,1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
4583,-1,1,8,38,2,6,3,-6,2,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
4584,-1,1,1,57,2,4,2,2,2,3,3,3,4,3,-1,-1,-1,3,-1,-1,-1,5,-1,-1,-1,1
4585,-1,1,22,71,1,1,2,1,3,5,5,5,5,1,-1,-1,-1,2,-1,-1,-1,5,-1,-1,-1,1
4586,-1,1,15,32,2,6,1,3,4,2,2,2,5,2,-1,-1,-1,1,-1,-1,-1,4,-1,-1,-1,4
4587,-1,1,1,70,2,4,2,1,-2,5,3,5,4,2,-1,-1,-1,3,-1,-1,-1,2,-1,-1,-1,4
4588,-1,1,19,40,1,1,3,4,4,2,2,2,5,2,-1,-1,-1,5,-1,-1,-1,5,-1,-1,-1,2
4589,-1,1,22,66,1,1,2,4,4,4,4,4,5,3,-1,-1,-1,4,-1,-1,-1,4,-1,-1,-1,2
4590,-1,1,15,33,2,1,2,3,4,3,3,3,5,2,-1,-1,-1,5,-1,-1,-1,4,-1,-1,-1,2
4591,-5,3,-9,33,1,6,3,-6,3,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
4592,-1,3,6,65,2,5,1,4,3,1,1,1,4,-1,2,-1,-1,-1,-1,1,-1,-1,-1,2,-1,2
4593,-1,1,22,58,2,5,2,1,2,2,3,3,5,4,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1
4594,-1,1,20,40,1,1,3,2,4,2,2,2,4,1,-1,-1,-1,3,-1,-1,-1,4,-1,-1,-1,3
4595,-1,1,-9,53,1,6,3,3,5,5,5,5,3,2,-1,-1,-1,3,-1,-1,-1,2,-1,-1,-1,2
4596,-1,1,20,70,2,6,1,4,5,2,1,2,5,1,-1,-1,-1,5,-1,-1,-1,5,-1,-1,-1,3
4597,-1,1,15,35,2,6,2,2,2,4,4,4,5,4,-1,-1,-1,5,-1,-1,-1,5,-1,-1,-1,3
4598,-1,1,12,74,1,1,2,1,2,4,3,4,5,1,-1,-1,-1,4,-1,-1,-1,5,-1,-1,-1,1
4599,-1,1,7,49,1,1,2,2,5,4,4,4,5,3,-1,-1,-1,3,-1,-1,-1,1,-1,-1,-1,1
4600,-1,1,1,48,2,6,3,-6,2,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
4601,-1,1,6,79,1,1,3,1,3,2,5,2,3,4,-1,-1,-1,-9,-1,-1,-1,2,-1,-1,-1,1
4602,-1,1,19,33,1,6,2,3,5,5,5,5,5,3,-1,-1,-1,4,-1,-1,-1,4,-1,-1,-1,1
4603,-1,1,13,60,2,4,2,3,3,4,4,4,5,-1,-1,-1,-1,3,-1,-1,-1,3,-1,-1,-1,3
4604,-1,1,11,67,1,1,2,4,2,3,3,3,5,3,-1,-1,-1,2,-1,-1,-1,4,-1,-1,-1,2
4605,-1,1,17,43,2,1,2,4,4,3,3,3,4,4,-1,-1,-1,5,-1,-1,-1,5,-1,-1,-1,2
4606,-1,1,22,-9,2,1,2,3,5,4,4,4,4,1,-1,-1,-1,1,-1,-1,-1,3,-1,-1,-1,1
4607,-1,2,10,75,2,1,1,1,5,1,1,1,3,-1,-1,2,-1,-1,1,-1,-1,-1,1,-1,-1,1
4608,-1,1,7,80,2,3,3,-6,1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
4609,-1,1,12,60,2,6,2,1,3,3,3,3,4,2,-1,-1,-1,1,-1,-1,-1,3,-1,-1,-1,5
4610,-1,1,21,33,2,1,1,3,5,2,1,2,5,1,-1,-1,-1,5,-1,-1,-1,4,-1,-1,-1,4
4611,-1,1,15,59,2,1,3,2,5,4,4,4,5,4,-1,-1,-1,5,-1,-1,-1,5,-1,-1,-1,2
4612,-1,1,4,27,1,6,3,4,2,5,2,5,5,1,-1,-1,-1,5,-1,-1,-1,5,-1,-1,-1,2
4613,-1,3,22,67,1,1,2,4,2,2,2,2,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
4614,-1,1,8,35,2,6,2,-6,4,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
4615,-1,1,19,50,1,1,3,4,2,5,5,5,5,2,-1,-1,-1,3,-1,-1,-1,3,-1,-1,-1,2
4616,-1,1,17,74,2,3,2,4,3,4,4,4,4,2,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1
4617,-1,1,19,37,2,1,3,2,5,4,3,4,5,3,-1,-1,-1,4,-1,-1,-1,5,-1,-1,-1,1
4618,-1,2,20,41,2,6,3,-5,3,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
4619,-1,1,1,76,1,3,1,3,4,5,4,4,5,2,-1,-1,-1,3,-1,-1,-1,4,-1,-1,-1,2
4620,-1,4,15,51,2,1,3,4,4,1,1,1,3,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1,3
4621,-1,1,2,35,1,6,2,-6,1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
4622,-1,1,19,76,1,1,1,4,5,2,2,2,4,2,-1,-1,-1,3,-1,-1,-1,3,-1,-1,-1,3
4623,-1,1,19,73,2,1,2,2,5,4,4,4,4,3,-1,-1,-1,5,-1,-1,-1,2,-1,-1,-1,1
4624,-1,1,2,36,2,4,2,4,3,3,3,2,4,2,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1
4625,-1,1,9,58,2,1,2,1,2,4,3,4,4,2,-1,-1,-1,2,-1,-1,-1,4,-1,-1,-1,2
4626,-1,1,13,41,2,4,1,4,5,2,1,2,4,4,-1,-1,-1,5,-1,-1,-1,5,-1,-1,-1,5
4627,-1,1,9,23,2,6,3,4,4,2,2,2,4,2,-1,-1,-1,1,-1,-1,-1,3,-1,-1,-1,2
4628,-1,1,21,50,2,4,1,2,5,1,1,1,5,2,-1,-1,-1,1,-1,-1,-1,2,-1,-1,-1,2
4629,-1,1,17,70,2,1,2,4,3,3,3,3,4,2,-1,-1,-1,5,-1,-1,-1,5,-1,-1,-1,1
4630,-1,2,4,61,1,1,1,4,3,2,2,2,3,-1,-1,3,-1,-1,1,-1,-1,-1,5,-1,-1,5
4631,-1,6,17,44,1,1,2,1,3,3,3,3,3,4,-1,-1,-1,3,-1,-1,-1,5,-1,-1,-1,1
4632,-1,1,6,24,2,6,1,4,4,1,1,1,4,3,-1,-1,-1,5,-1,-1,-1,5,-1,-1,-1,4
4633,-1,1,10,71,2,1,3,2,3,4,4,4,4,3,-1,-1,-1,2,-1,-1,-1,5,-1,-1,-1,2
4634,-1,1,18,45,1,1,1,4,3,3,3,3,5,3,-1,-1,-1,1,-1,-1,-1,5,-1,-1,-1,3
4635,-1,1,8,-9,1,-9,3,1,3,4,4,4,4,1,-1,-1,-1,2,-1,-1,-1,2,-1,-1,-1,2
4636,-1,5,-9,-9,2,6,3,3,3,1,1,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4
4637,-1,1,18,73,2,4,1,2,3,4,4,4,5,2,-1,-1,-1,3,-1,-1,-1,3,-1,-1,-1,1
4638,-1,1,22,59,1,1,3,3,4,2,2,2,4,2,-1,-1,-1,5,-1,-1,-1,4,-1,-1,-1,2
4639,-1,1,16,21,2,6,1,3,2,3,2,3,4,3,-1,-1,-1,5,-1,-1,-1,4,-1,-1,-1,2
4640,-1,1,12,41,1,1,2,1,2,3,3,3,4,2,-1,-1,-1,3,-1,-1,-1,5,-1,-1,-1,5
4641,-1,1,16,61,2,1,5,4,4,4,4,4,5,1,-1,-1,-1,4,-1,-1,-1,3,-1,-1,-1,1
4642,-1,1,22,18,1,6,2,3,3,5,5,5,3,4,-1,-1,-1,3,-1,-1,-1,5,-1,-1,-1,1
4643,-1,6,1,19,2,6,3,-6,5,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
4644,-1,1,12,50,1,1,3,3,4,3,3,3,4,2,-1,-1,-1,4,-1,-1,-1,5,-1,-1,-1,5
4645,-1,3,13,40,1,1,2,3,2,3,3,3,4,3,3,-1,-1,-1,-1,3,-1,-1,-1,5,-1,2
4646,-1,4,21,28,2,6,1,4,4,3,3,3,4,-1,-1,-1,1,-1,-1,-1,3,-1,-1,-1,2,3
4647,-1,2,1,-9,2,6,1,2,3,3,3,3,3,-1,-1,2,-1,-1,1,-1,-1,-1,1,-1,-1,1
4648,-1,1,1,34,2,1,2,3,4,2,3,3,2,4,-1,-1,-1,5,-1,-1,-1,5,-1,-1,-1,1
4649,-1,3,4,30,2,1,1,3,3,1,1,3,2,2,3,-1,-1,-1,-1,1,-1,-1,-1,1,-1,3
4650,-1,1,-9,64,2,4,2,-6,4,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
4651,-1,1,22,39,1,1,1,3,5,1,1,1,5,2,-1,-1,-1,5,-1,-1,-1,5,-1,-1,-1,4
4652,-1,1,22,33,2,1,2,2,5,4,4,4,4,2,-1,-1,-1,4,-1,-1,-1,5,-1,-1,-1,1
4653,-1,1,10,-9,1,1,3,-6,3,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
4654,-1,1,-9,72,2,4,1,4,3,3,3,3,5,1,-1,-1,-1,2,-1,-1,-1,2,-1,-1,-1,2
4655,-1,1,16,69,2,1,3,2,4,3,3,3,4,3,-1,-1,-1,4,-1,-1,-1,3,-1,-1,-1,2
4656,-1,1,15,57,1,1,2,3,1,5,5,5,4,1,-1,-1,-1,2,-1,-1,-1,2,-1,-1,-1,1
4657,-1,1,22,72,1,1,3,3,4,1,1,1,5,3,-1,-1,-1,5,-1,-1,-1,4,-1,-1,-1,5
4658,-1,1,1,44,1,1,2,3,5,5,5,5,5,2,-1,-1,-1,2,-1,-1,-1,2,-1,-1,-1,2
4659,-1,1,8,57,2,4,2,4,3,3,3,3,3,2,-1,-1,-1,3,-1,-1,-1,2,-1,-1,-1,2
4660,-1,2,1,67,1,1,1,4,3,3,1,3,4,-1,-1,1,-1,-1,1,-1,-1,-1,1,-1,-1,2
4661,-1,6,10,54,2,6,3,4,3,3,2,3,4,2,-1,-1,-1,2,-1,-1,-1,4,-1,-1,-1,3
4662,-1,1,21,67,1,1,1,1,5,3,2,3,5,3,-1,-1,-1,5,-1,-1,-1,4,-1,-1,-1,3
4663,-1,1,1,72,2,6,1,3,5,1,1,1,5,2,-1,-1,-1,5,-1,-1,-1,3,-1,-1,-1,2
4664,-1,2,19,31,2,6,3,4,3,5,1,5,3,-1,-1,4,-1,-1,1,-1,-1,-1,1,-1,-1,1
4665,-1,1,6,69,2,3,2,4,3,3,3,3,3,2,-1,-1,-1,1,-1,-1,-1,4,-1,-1,-1,2
4666,-1,1,18,33,2,1,1,1,4,3,3,3,5,2,-1,-1,-1,4,-1,-1,-1,4,-1,-1,-1,1
4667,-1,1,22,57,2,1,3,3,5,3,3,3,5,2,-1,-1,-1,2,-1,-1,-1,4,-1,-1,-1,2
4668,-1,1,17,46,1,1,3,3,3,5,5,5,5,3,-1,-1,-1,5,-1,-1,-1,5,-1,-1,-1,2
4669,-1,1,9,73,1,1,1,3,5,3,3,3,4,4,-1,-1,-1,5,-1,-1,-1,5,-1,-1,-1,1
4670,-1,1,1,64,2,1,2,1,1,5,4,5,4,3,-1,-1,-1,2,-1,-1,-1,1,-1,-1,-1,1
4671,-1,1,17,18,1,6,3,2,2,2,2,2,4,3,-1,-1,-1,3,-1,-1,-1,4,-1,-1,-1,3
4672,-1,1,6,66,1,3,2,4,3,3,3,4,3,3,-1,-1,-1,4,-1,-1,-1,2,-1,-1,-1,2
4673,-1,1,18,36,2,4,3,4,5,2,2,2,5,1,-1,-1,-1,3,-1,-1,-1,3,-1,-1,-1,1
4674,-1,2,5,64,2,4,1,4,3,2,1,3,1,-1,-1,1,-1,-1,1,-1,-1,-1,1,-1,-1,2
4675,-1,3,9,45,1,6,1,4,3,1,1,1,3,-1,1,-1,-1,-1,-1,1,-1,-1,-1,5,-1,5
4676,-1,3,14,41,2,1,1,2,3,1,1,1,2,3,2,-1,-1,-1,-1,3,-1,-1,-1,3,-1,4
4677,-1,1,5,29,2,6,3,4,2,2,1,1,4,1,-1,-1,-1,5,-1,-1,-1,5,-1,-1,-1,5
